"","qry_gene_id","isMinorIntron","isMinorIR","isMinorAS","isIrFinder","GeneID","NExons","P.Value","FDR"
"tx.252345","LOC107987061_1",FALSE,FALSE,FALSE,FALSE,"LOC107987061_1",2,0.29637866746887,0.674759336574761
"XR_007077107.1","LOC124901399_1",FALSE,FALSE,FALSE,FALSE,"LOC124901399_1",4,0.296399487564381,0.674759336574761
"tx.279021","MAPKAPK5_1",FALSE,FALSE,FALSE,FALSE,"MAPKAPK5_1",3,0.296560168401162,0.67498362369906
"tx.61680","gene.3039",FALSE,FALSE,FALSE,FALSE,"gene.3039",2,0.296710078378855,0.67506969957912
"tx.5652","SMG1_1",FALSE,FALSE,FALSE,FALSE,"SMG1_1",3,0.296722320295712,0.67506969957912
"NM_007144.3","PCGF2_2",FALSE,FALSE,FALSE,FALSE,"PCGF2_2",3,0.296886436702892,0.675301595340742
"tx.37346","PCNX2_1",TRUE,FALSE,FALSE,FALSE,"PCNX2_1",4,0.297115100014271,0.675680182419889
"NM_133337.3","MYOF_1",FALSE,FALSE,FALSE,FALSE,"MYOF_1",2,0.2972233882475,0.675784918965578
"tx.26835","EXOSC6_1",FALSE,FALSE,FALSE,FALSE,"EXOSC6_1",3,0.297430418274792,0.676021343833074
"tx.2533","gene.529",FALSE,FALSE,FALSE,FALSE,"gene.529",3,0.297451881465552,0.676021343833074
"tx.252667","LOC105376042_1",FALSE,FALSE,FALSE,FALSE,"LOC105376042_1",2,0.297655041205269,0.676122048664766
"XR_007084737.1","LOC124907394",FALSE,FALSE,FALSE,FALSE,"LOC124907394",5,0.297740412609035,0.676122048664766
"tx.182873","SLC30A6_1",FALSE,FALSE,FALSE,FALSE,"SLC30A6_1",7,0.297778681973118,0.676122048664766
"NR_134658.2","MRPL48_1",FALSE,FALSE,FALSE,FALSE,"MRPL48_1",3,0.297808121628593,0.676122048664766
"tx.5656","SYT17_1",FALSE,FALSE,FALSE,FALSE,"SYT17_1",5,0.297933891568134,0.676122048664766
"NM_018486.3","HDAC8_1",FALSE,FALSE,FALSE,FALSE,"HDAC8_1",3,0.297941775628518,0.676122048664766
"tx.95284","RNF207_1",FALSE,FALSE,FALSE,FALSE,"RNF207_1",4,0.297960538169554,0.676122048664766
"tx.778","gene.118",FALSE,FALSE,FALSE,FALSE,"gene.118",2,0.297997860782198,0.676122048664766
"tx.98098","gene.18156",FALSE,FALSE,FALSE,FALSE,"gene.18156",3,0.2980783121201,0.676122048664766
"tx.425","MTX1_2",FALSE,FALSE,FALSE,FALSE,"MTX1_2",2,0.298118829450861,0.676122048664766
"tx.316366","TRPM4_1",FALSE,FALSE,FALSE,FALSE,"TRPM4_1",2,0.298229053399504,0.676230797841974
"tx.7082","ZNF8-ERVK3-1_1",FALSE,FALSE,FALSE,FALSE,"ZNF8-ERVK3-1_1",7,0.298318167651291,0.676291645621162
"tx.65052","gene.21144",FALSE,FALSE,FALSE,FALSE,"gene.21144",2,0.298424724076787,0.676392001408856
"tx.25392","CALML4_1",FALSE,FALSE,FALSE,FALSE,"CALML4_1",2,0.298492985276943,0.676405535710002
"tx.37957","gene.17132",FALSE,FALSE,FALSE,FALSE,"gene.17132",2,0.298653715596386,0.676601798773699
"tx.39332","NCKIPSD_1",FALSE,FALSE,FALSE,FALSE,"NCKIPSD_1",4,0.29872551307781,0.676601798773699
"tx.1807","STOX2_1",FALSE,FALSE,FALSE,FALSE,"STOX2_1",4,0.298766518567077,0.676601798773699
"NR_134967.2","SATB2_1",FALSE,FALSE,FALSE,FALSE,"SATB2_1",2,0.298886804501943,0.676733071327481
"tx.22495","KLHL42_1",FALSE,FALSE,FALSE,FALSE,"KLHL42_1",6,0.299134908682615,0.677153632141863
"tx.75512","ZNF70_1",FALSE,FALSE,FALSE,FALSE,"ZNF70_1",4,0.299255177106616,0.677284695331542
"tx.194883","MTMR14_1",FALSE,FALSE,FALSE,FALSE,"MTMR14_1",4,0.299339952156647,0.677335390804133
"tx.91428","MGAT5B_1",FALSE,FALSE,FALSE,FALSE,"MGAT5B_1",13,0.299531640334605,0.677598845264006
"NR_110586.2","BAZ2B_1",FALSE,FALSE,FALSE,FALSE,"BAZ2B_1",5,0.299581182071323,0.677598845264006
"tx.37621","ASXL2_1",FALSE,FALSE,FALSE,FALSE,"ASXL2_1",2,0.299657222680247,0.677629692020993
"tx.547","C4BPA_1",FALSE,FALSE,FALSE,FALSE,"C4BPA_1",2,0.299832216457194,0.677771062328552
"tx.6896","ZNF428_1",FALSE,FALSE,FALSE,FALSE,"ZNF428_1",2,0.299844569797068,0.677771062328552
"tx.269481","P2RY6_1",FALSE,FALSE,FALSE,FALSE,"P2RY6_1",2,0.300050458365552,0.677963188205125
"tx.6326","BCAS3_1",FALSE,FALSE,FALSE,FALSE,"BCAS3_1",8,0.300065900302238,0.677963188205125
"tx.288105","gene.10191",FALSE,FALSE,FALSE,FALSE,"gene.10191",3,0.300159872865215,0.677963188205125
"tx.313386","IER2_1",FALSE,FALSE,FALSE,FALSE,"IER2_1",2,0.300179299096624,0.677963188205125
"tx.31369","MOCS3_1",FALSE,FALSE,FALSE,FALSE,"MOCS3_1",2,0.300251451084184,0.677985133566886
"tx.3593","MED27_1",FALSE,FALSE,FALSE,FALSE,"MED27_1",2,0.300325588299543,0.677987899854187
"XR_007073382.1","LOC124906221_1",FALSE,FALSE,FALSE,FALSE,"LOC124906221_1",2,0.300377547306243,0.677987899854187
"tx.7237","PHF20_1",FALSE,FALSE,FALSE,FALSE,"PHF20_1",6,0.300478764676172,0.677993844585565
"NM_078474.3","TM2D3_1",FALSE,FALSE,FALSE,FALSE,"TM2D3_1",2,0.300505053318936,0.677993844585565
"tx.252472","ATP8B5P_1",FALSE,FALSE,FALSE,FALSE,"ATP8B5P_1",2,0.300775755689338,0.678359420664227
"tx.4605","MSRB3_1",FALSE,FALSE,FALSE,FALSE,"MSRB3_1",7,0.300892813776361,0.678359420664227
"tx.232791","LINC00473_1",FALSE,FALSE,FALSE,FALSE,"LINC00473_1",3,0.3009094572785,0.678359420664227
"tx.7259","TGM2_1",FALSE,FALSE,FALSE,FALSE,"TGM2_1",4,0.300916965589795,0.678359420664227
"tx.94675","CASP7_1",FALSE,FALSE,FALSE,FALSE,"CASP7_1",3,0.301196944304082,0.678849650933588
"tx.288084","gene.55168",FALSE,FALSE,FALSE,FALSE,"gene.55168",3,0.301309065540428,0.678926396903159
"tx.268600","ASRGL1_1",FALSE,FALSE,FALSE,FALSE,"ASRGL1_1",5,0.301356039513144,0.678926396903159
"tx.8589","OSBPL9_1",FALSE,FALSE,FALSE,FALSE,"OSBPL9_1",5,0.301624750599039,0.679067317202835
"NM_020827.3","CFAP97_1",FALSE,FALSE,FALSE,FALSE,"CFAP97_1",2,0.301629081065791,0.679067317202835
"XR_007070432.1","LOC105378847_1",FALSE,FALSE,FALSE,FALSE,"LOC105378847_1",3,0.301631598563538,0.679067317202835
"NM_181515.2","MRPL21_1",FALSE,FALSE,FALSE,FALSE,"MRPL21_1",2,0.301719271996198,0.679067317202835
"tx.150413","TASOR_1",FALSE,FALSE,FALSE,FALSE,"TASOR_1",4,0.301731264895817,0.679067317202835
"NM_001374461.1","UBE3A_1",FALSE,FALSE,FALSE,FALSE,"UBE3A_1",3,0.301842443693046,0.679176770837708
"NM_001389584.1","POLR2H_1",FALSE,FALSE,FALSE,FALSE,"POLR2H_1",2,0.301992122553899,0.679220862712434
"tx.28431","MTMR4_1",FALSE,FALSE,FALSE,FALSE,"MTMR4_1",4,0.302046337159409,0.679220862712434
"tx.205423","gene.35301",TRUE,FALSE,FALSE,FALSE,"gene.35301",3,0.302083044400302,0.679220862712434
"tx.31453","RTEL1-TNFRSF6B_1",FALSE,FALSE,FALSE,FALSE,"RTEL1-TNFRSF6B_1",2,0.302112235647947,0.679220862712434
"tx.67097","FANCC_1",FALSE,FALSE,FALSE,FALSE,"FANCC_1",5,0.302469912187204,0.679626741241739
"tx.217107","GUSBP3_3",FALSE,FALSE,FALSE,FALSE,"GUSBP3_3",4,0.302500599580602,0.679626741241739
"tx.230483","gene.50580",FALSE,FALSE,FALSE,FALSE,"gene.50580",5,0.302540526786413,0.679626741241739
"tx.9629","gene.2232",FALSE,FALSE,FALSE,FALSE,"gene.2232",2,0.302644884221785,0.679626741241739
"tx.63449","LOC107986196_2",FALSE,FALSE,FALSE,FALSE,"LOC107986196_2",2,0.302736489179085,0.679626741241739
"tx.290547","CDCA4_1",FALSE,FALSE,FALSE,FALSE,"CDCA4_1",2,0.302805518582315,0.679626741241739
"tx.7065","ZNF587B_1",FALSE,FALSE,FALSE,FALSE,"ZNF587B_1",5,0.302871994507978,0.679626741241739
"tx.84280","gene.6817",FALSE,FALSE,FALSE,FALSE,"gene.6817",3,0.302914336431078,0.679626741241739
"tx.48480","gene.25197",FALSE,FALSE,FALSE,FALSE,"gene.25197",3,0.302937369806212,0.679626741241739
"tx.200956","SLC49A4_1",FALSE,FALSE,FALSE,FALSE,"SLC49A4_1",2,0.302939224007742,0.679626741241739
"NM_183323.3","PAIP1_1",FALSE,FALSE,FALSE,FALSE,"PAIP1_1",3,0.302981218744936,0.679626741241739
"tx.51348","gene.10790",FALSE,FALSE,FALSE,FALSE,"gene.10790",2,0.303104427425005,0.679639502894398
"tx.94730","INTS4_1",TRUE,FALSE,FALSE,FALSE,"INTS4_1",4,0.303112083296581,0.679639502894398
"NR_170943.1","SREBF1_1",FALSE,FALSE,FALSE,FALSE,"SREBF1_1",4,0.303273413224459,0.679667785763949
"tx.68806","gene.8947",FALSE,FALSE,FALSE,FALSE,"gene.8947",3,0.303278790894944,0.679667785763949
"NM_001370343.1","HMCES_1",FALSE,FALSE,FALSE,FALSE,"HMCES_1",3,0.303385988547494,0.679667785763949
"tx.190969","NAB1_1",FALSE,FALSE,FALSE,FALSE,"NAB1_1",3,0.303427092210285,0.679667785763949
"tx.154591","UBE2H_1",TRUE,FALSE,FALSE,FALSE,"UBE2H_1",4,0.303437648529664,0.679667785763949
"tx.185807","gene.104145",FALSE,FALSE,FALSE,FALSE,"gene.104145",2,0.303556446311542,0.679793658588788
"tx.146165","gene.80847",FALSE,FALSE,FALSE,FALSE,"gene.80847",2,0.303764935625026,0.680052186951542
"NM_052965.4","TSEN15_1",FALSE,FALSE,FALSE,FALSE,"TSEN15_1",3,0.303797141440458,0.680052186951542
"tx.91465","ENGASE_1",FALSE,FALSE,FALSE,FALSE,"ENGASE_1",4,0.304117772302999,0.680300523237308
"tx.250934","UHRF2_1",FALSE,FALSE,FALSE,FALSE,"UHRF2_1",5,0.304118369741313,0.680300523237308
"tx.57846","gene.14179",FALSE,FALSE,FALSE,FALSE,"gene.14179",2,0.304276839761641,0.680300523237308
"tx.268816","SYVN1_1",FALSE,FALSE,FALSE,FALSE,"SYVN1_1",3,0.304301795666833,0.680300523237308
"tx.7525","LGALS1_1",FALSE,FALSE,FALSE,FALSE,"LGALS1_1",2,0.304431975742351,0.680300523237308
"NM_001145461.2","YIF1B_1",FALSE,FALSE,FALSE,FALSE,"YIF1B_1",3,0.304447431372818,0.680300523237308
"tx.187780","GLI2_1",FALSE,FALSE,FALSE,FALSE,"GLI2_1",5,0.304456321501748,0.680300523237308
"tx.6149","NPEPPSP1_2",FALSE,FALSE,FALSE,FALSE,"NPEPPSP1_2",2,0.304492532906136,0.680300523237308
"tx.89132","LOC112268148_1",FALSE,FALSE,FALSE,FALSE,"LOC112268148_1",9,0.304510477570124,0.680300523237308
"tx.39832","COPB2-DT_1",FALSE,FALSE,FALSE,FALSE,"COPB2-DT_1",3,0.304643674807758,0.680300523237308
"tx.188014","SAP130_1",FALSE,FALSE,FALSE,FALSE,"SAP130_1",3,0.304669148980929,0.680300523237308
"NM_004584.3","RAD9A_1",FALSE,FALSE,FALSE,FALSE,"RAD9A_1",2,0.304695708841864,0.680300523237308
"NM_198437.3","AURKA_1",FALSE,FALSE,FALSE,FALSE,"AURKA_1",5,0.304722510822936,0.680300523237308
"tx.29493","ZNF317_1",FALSE,FALSE,FALSE,FALSE,"ZNF317_1",3,0.304904175239841,0.680566174497314
"tx.179790","gene.86",FALSE,FALSE,FALSE,FALSE,"gene.86",2,0.304995819655972,0.680570442012814
"tx.282222","DGKH_1",FALSE,FALSE,FALSE,FALSE,"DGKH_1",4,0.305031433951226,0.680570442012814
"tx.8836","GCLM_1",FALSE,FALSE,FALSE,FALSE,"GCLM_1",3,0.305422271452444,0.680962221885135
"tx.33351","FIGN_1",FALSE,FALSE,FALSE,FALSE,"FIGN_1",2,0.30542351882658,0.680962221885135
"tx.296398","UBE2Q2P13_1",FALSE,FALSE,FALSE,FALSE,"UBE2Q2P13_1",2,0.305461381181709,0.680962221885135
"NM_145697.3","NUF2_1",FALSE,FALSE,FALSE,FALSE,"NUF2_1",2,0.305464205152072,0.680962221885135
"XR_007089143.1","LOC107985289_1",FALSE,FALSE,FALSE,FALSE,"LOC107985289_1",2,0.305520576943031,0.680962221885135
"NM_197958.3","LARP6_1",FALSE,FALSE,FALSE,FALSE,"LARP6_1",2,0.305591044386554,0.680979509746272
"tx.58212","ANKZF1_1",FALSE,FALSE,FALSE,FALSE,"ANKZF1_1",2,0.305665845650776,0.681006446024164
"tx.89069","CTDSPL2_1",FALSE,FALSE,FALSE,FALSE,"CTDSPL2_1",5,0.305816955051343,0.681083615888792
"NM_018040.5","GPATCH2_1",FALSE,FALSE,FALSE,FALSE,"GPATCH2_1",2,0.305914517823192,0.681083615888792
"NM_001328423.2","RPGRIP1L_1",FALSE,FALSE,FALSE,FALSE,"RPGRIP1L_1",3,0.305970164441435,0.681083615888792
"tx.17510","ING3_1",FALSE,FALSE,FALSE,FALSE,"ING3_1",3,0.306001297950059,0.681083615888792
"NR_110612.1","ATP6V0E2_1",FALSE,FALSE,FALSE,FALSE,"ATP6V0E2_1",2,0.306110330948399,0.681083615888792
"XM_047446689.1","LOC124907831",FALSE,FALSE,FALSE,FALSE,"LOC124907831",4,0.306249706572961,0.681083615888792
"tx.46993","PI4K2A_1",FALSE,FALSE,FALSE,FALSE,"PI4K2A_1",2,0.306312085694035,0.681083615888792
"tx.295618","LOC105371031_1",FALSE,FALSE,FALSE,FALSE,"LOC105371031_1",2,0.306317220356517,0.681083615888792
"tx.75169","gene.13519",FALSE,FALSE,FALSE,FALSE,"gene.13519",4,0.30640734076969,0.681083615888792
"NM_001395895.1","ZBED6_1",FALSE,FALSE,FALSE,FALSE,"ZBED6_1",2,0.306483257067685,0.681083615888792
"NM_017455.4","NPTN_1",FALSE,FALSE,FALSE,FALSE,"NPTN_1",2,0.306577190108247,0.681083615888792
"tx.176410","gene.16264",FALSE,FALSE,FALSE,FALSE,"gene.16264",3,0.306590512253593,0.681083615888792
"tx.165005","FOSB_1",FALSE,FALSE,FALSE,FALSE,"FOSB_1",2,0.306593339739309,0.681083615888792
"NM_001243783.3","BBIP1_1",FALSE,FALSE,FALSE,FALSE,"BBIP1_1",3,0.306609241144569,0.681083615888792
"tx.314140","ZNF714_1",FALSE,FALSE,FALSE,FALSE,"ZNF714_1",3,0.30664129275995,0.681083615888792
"tx.248929","EXT1_1",FALSE,FALSE,FALSE,FALSE,"EXT1_1",2,0.306900597885361,0.681175933553688
"NM_016462.4","TMEM14C_2",FALSE,FALSE,FALSE,FALSE,"TMEM14C_2",2,0.306914015852702,0.681175933553688
"NM_207332.3","ERICH1_2",FALSE,FALSE,FALSE,FALSE,"ERICH1_2",2,0.306921363260422,0.681175933553688
"tx.59169","LTBP4_1",FALSE,FALSE,FALSE,FALSE,"LTBP4_1",3,0.306968324766234,0.681175933553688
"tx.45617","gene.719",FALSE,FALSE,FALSE,FALSE,"gene.719",2,0.306996502330947,0.681175933553688
"NM_181336.4","LEMD2_1",FALSE,FALSE,FALSE,FALSE,"LEMD2_1",2,0.307059479094162,0.681176482836263
"tx.98503","gene.4010",FALSE,FALSE,FALSE,FALSE,"gene.4010",6,0.307164612715925,0.681270532982481
"tx.17410","LOC124901712_1",FALSE,FALSE,FALSE,FALSE,"LOC124901712_1",2,0.307386370134311,0.681582083707334
"NM_007265.3","ECD_1",FALSE,FALSE,FALSE,FALSE,"ECD_1",2,0.307516714432267,0.681582083707334
"tx.71813","EEF2K_2",FALSE,FALSE,FALSE,FALSE,"EEF2K_2",3,0.307550594982655,0.681582083707334
"tx.49009","CDK17_1",FALSE,FALSE,FALSE,FALSE,"CDK17_1",4,0.307556147911036,0.681582083707334
"tx.237240","gene.6306",FALSE,FALSE,FALSE,FALSE,"gene.6306",2,0.307628133828417,0.681602510761637
"tx.34917","ARL17B_1",FALSE,FALSE,FALSE,FALSE,"ARL17B_1",5,0.30778768817942,0.681816912676524
"tx.99552","FBXL17_1",FALSE,FALSE,FALSE,FALSE,"FBXL17_1",2,0.307852973122416,0.681822442410018
"NM_002346.3","LY6E_2",FALSE,FALSE,FALSE,FALSE,"LY6E_2",2,0.307948347177383,0.681894596655628
"tx.39294","LIMD1_1",FALSE,FALSE,FALSE,FALSE,"LIMD1_1",9,0.308053467888262,0.681980302755521
"tx.217061","CDK7_2",FALSE,FALSE,FALSE,FALSE,"CDK7_2",3,0.308112659113969,0.681980302755521
"tx.255016","MIRLET7A1_1",FALSE,FALSE,FALSE,FALSE,"MIRLET7A1_1",2,0.30828787016791,0.682128489282294
"tx.95752","gene.60209",FALSE,FALSE,FALSE,FALSE,"gene.60209",2,0.308305242232019,0.682128489282294
"tx.98903","SHROOM3_1",FALSE,FALSE,FALSE,FALSE,"SHROOM3_1",4,0.308412408832323,0.682226593503808
"tx.80578","ZNF654_1",FALSE,FALSE,FALSE,FALSE,"ZNF654_1",2,0.308518650261786,0.682322611648214
"tx.64575","gene.5599",FALSE,FALSE,FALSE,FALSE,"gene.5599",4,0.308613766270216,0.682393990618668
"tx.253088","gene.22981",FALSE,FALSE,FALSE,FALSE,"gene.22981",2,0.308712867543107,0.682474150783916
"tx.217336","gene.35899",FALSE,FALSE,FALSE,FALSE,"gene.35899",2,0.30902659064866,0.683028648046773
"tx.24120","TM9SF1_2",TRUE,FALSE,FALSE,FALSE,"TM9SF1_2",3,0.309342503995524,0.683427642540358
"tx.281342","gene.113111",FALSE,FALSE,FALSE,FALSE,"gene.113111",2,0.309630162250108,0.683427642540358
"tx.68721","PITPNM1_1",FALSE,FALSE,FALSE,FALSE,"PITPNM1_1",5,0.309663311092078,0.683427642540358
"tx.332805","gene.101504",FALSE,FALSE,FALSE,FALSE,"gene.101504",2,0.309844026556908,0.683427642540358
"tx.27174","LOC124904127_1",FALSE,FALSE,FALSE,FALSE,"LOC124904127_1",5,0.309855619492603,0.683427642540358
"tx.267244","gene.53450",FALSE,FALSE,FALSE,FALSE,"gene.53450",2,0.309897066873729,0.683427642540358
"tx.312384","HDGFL2_1",FALSE,FALSE,FALSE,FALSE,"HDGFL2_1",3,0.309940427738449,0.683427642540358
"NM_006979.3","SLC39A7_6",FALSE,FALSE,FALSE,FALSE,"SLC39A7_6",2,0.309979541457658,0.683427642540358
"tx.311023","TNFRSF11A_1",FALSE,FALSE,FALSE,FALSE,"TNFRSF11A_1",2,0.31003091046118,0.683427642540358
"XR_007074464.1","LOC105374493_1",FALSE,FALSE,FALSE,FALSE,"LOC105374493_1",2,0.310109886587648,0.683427642540358
"tx.154244","gene.78545",FALSE,FALSE,FALSE,FALSE,"gene.78545",2,0.310180720286218,0.683427642540358
"NM_006303.4","AIMP2_1",FALSE,FALSE,FALSE,FALSE,"AIMP2_1",3,0.310255969774712,0.683427642540358
"tx.274701","CNTN1_1",FALSE,FALSE,FALSE,FALSE,"CNTN1_1",5,0.310267070669922,0.683427642540358
"tx.6454","CCDC57_1",FALSE,FALSE,FALSE,FALSE,"CCDC57_1",5,0.310287809408499,0.683427642540358
"tx.9481","ABL2_1",FALSE,FALSE,FALSE,FALSE,"ABL2_1",7,0.310320177773689,0.683427642540358
"NM_003689.4","AKR7A2_1",FALSE,FALSE,FALSE,FALSE,"AKR7A2_1",2,0.310357070146977,0.683427642540358
"tx.227986","CD109_1",FALSE,FALSE,FALSE,FALSE,"CD109_1",3,0.310410981465848,0.683427642540358
"tx.222502","LOC107986468_1",FALSE,FALSE,FALSE,FALSE,"LOC107986468_1",3,0.310416361424374,0.683427642540358
"tx.146483","KPNB1-DT_1",FALSE,FALSE,FALSE,FALSE,"KPNB1-DT_1",2,0.310436016531859,0.683427642540358
"tx.43224","gene.21263",FALSE,FALSE,FALSE,FALSE,"gene.21263",2,0.310465840376792,0.683427642540358
"XM_047446616.1","LOC124907801",FALSE,FALSE,FALSE,FALSE,"LOC124907801",5,0.310800098319246,0.68383786261799
"NM_213647.3","FGFR4_1",FALSE,FALSE,FALSE,FALSE,"FGFR4_1",2,0.31081739787008,0.68383786261799
"NM_022754.7","SFXN1_1",FALSE,FALSE,FALSE,FALSE,"SFXN1_1",3,0.310948831526018,0.68383786261799
"tx.224835","JARID2_1",FALSE,FALSE,FALSE,FALSE,"JARID2_1",6,0.311053389013036,0.68383786261799
"tx.207029","KLF3_1",FALSE,FALSE,FALSE,FALSE,"KLF3_1",2,0.311086629324423,0.68383786261799
"tx.3231","MIR6850_1",FALSE,FALSE,FALSE,FALSE,"MIR6850_1",2,0.311091014663662,0.68383786261799
"tx.85690","gene.52783",FALSE,FALSE,FALSE,FALSE,"gene.52783",2,0.311302643079659,0.68383786261799
"tx.156757","gene.80281",FALSE,FALSE,FALSE,FALSE,"gene.80281",2,0.311304527010796,0.68383786261799
"tx.4581","ESYT1_1",FALSE,FALSE,FALSE,FALSE,"ESYT1_1",4,0.311508449488775,0.68383786261799
"tx.309160","LAMA3_1",FALSE,FALSE,FALSE,FALSE,"LAMA3_1",3,0.311520962671259,0.68383786261799
"tx.18687","SMARCA2_1",FALSE,FALSE,FALSE,FALSE,"SMARCA2_1",2,0.311527205423972,0.68383786261799
"tx.61923","gene.14406",FALSE,FALSE,FALSE,FALSE,"gene.14406",2,0.311613690183679,0.68383786261799
"tx.217875","FAM151B_1",FALSE,FALSE,FALSE,FALSE,"FAM151B_1",6,0.311622784788793,0.68383786261799
"XR_007069834.1","LOC124903832_1",FALSE,FALSE,FALSE,FALSE,"LOC124903832_1",3,0.311641088099673,0.68383786261799
"tx.9199","DENND4B_1",FALSE,FALSE,FALSE,FALSE,"DENND4B_1",2,0.311651637249125,0.68383786261799
"tx.6776","LINC02987_1",FALSE,FALSE,FALSE,FALSE,"LINC02987_1",3,0.311659782861814,0.68383786261799
"NM_199171.3","PMEPA1_1",FALSE,FALSE,FALSE,FALSE,"PMEPA1_1",4,0.311938976798738,0.684312191728786
"NM_021738.3","SVIL_1",FALSE,FALSE,FALSE,FALSE,"SVIL_1",4,0.312076803735737,0.684476269797287
"tx.101526","ZNF212_1",FALSE,FALSE,FALSE,FALSE,"ZNF212_1",2,0.31219495314326,0.68459713170086
"tx.22721","TNS2_1",FALSE,FALSE,FALSE,FALSE,"TNS2_1",2,0.312290123808311,0.684667566007359
"tx.3628","PAXX_1",FALSE,FALSE,FALSE,FALSE,"PAXX_1",2,0.312379088262038,0.684720537374547
"tx.94774","ATF7-NPFF_1",FALSE,FALSE,FALSE,FALSE,"ATF7-NPFF_1",2,0.312440396232699,0.684720537374547
"tx.94201","NBPF25P_1",FALSE,FALSE,FALSE,FALSE,"NBPF25P_1",3,0.312547018018017,0.684815994482979
"tx.318377","gene.30459",FALSE,FALSE,FALSE,FALSE,"gene.30459",2,0.312700239030676,0.684952201983661
"tx.273764","gene.9248",FALSE,FALSE,FALSE,FALSE,"gene.9248",3,0.312735336350952,0.684952201983661
"NM_001032.5","RPS29_1",FALSE,FALSE,FALSE,FALSE,"RPS29_1",2,0.312903243088665,0.685181753720471
"tx.167709","gene.1386",FALSE,FALSE,FALSE,FALSE,"gene.1386",2,0.313048690061818,0.685305148712879
"tx.33840","HOXA-AS2_1",FALSE,FALSE,FALSE,FALSE,"HOXA-AS2_1",7,0.313085812944524,0.685305148712879
"tx.212073","gene.63127",FALSE,FALSE,FALSE,FALSE,"gene.63127",3,0.313323679168125,0.685367175538807
"tx.175241","IL6R_1",FALSE,FALSE,FALSE,FALSE,"IL6R_1",3,0.31332772805983,0.685367175538807
"tx.33826","RNASET2_1",FALSE,FALSE,FALSE,FALSE,"RNASET2_1",3,0.31340424374855,0.685367175538807
"tx.17486","BMT2_1",FALSE,FALSE,FALSE,FALSE,"BMT2_1",2,0.313437514792755,0.685367175538807
"tx.4935","CHAMP1_1",FALSE,FALSE,FALSE,FALSE,"CHAMP1_1",3,0.31345136416494,0.685367175538807
"tx.5427","SNORD18C_1",FALSE,FALSE,FALSE,FALSE,"SNORD18C_1",5,0.313627511829311,0.685367175538807
"tx.111665","KMT2D_1",FALSE,FALSE,FALSE,FALSE,"KMT2D_1",2,0.313664775943589,0.685367175538807
"NM_020408.6","LYRM4_1",FALSE,FALSE,FALSE,FALSE,"LYRM4_1",3,0.31386946559332,0.685367175538807
"tx.40780","LOC105377622_1",FALSE,FALSE,FALSE,FALSE,"LOC105377622_1",5,0.31387916978178,0.685367175538807
"NM_016451.5","COPB1_1",FALSE,FALSE,FALSE,FALSE,"COPB1_1",3,0.313898830946035,0.685367175538807
"tx.282811","FAM124A_1",FALSE,FALSE,FALSE,FALSE,"FAM124A_1",3,0.314004107283174,0.685367175538807
"tx.177355","gene.87932",FALSE,FALSE,FALSE,FALSE,"gene.87932",2,0.314006072122598,0.685367175538807
"tx.71721","PKD1P1_2",FALSE,FALSE,FALSE,FALSE,"PKD1P1_2",5,0.314012777197663,0.685367175538807
"XR_007086871.1","LOC107984877_1",FALSE,FALSE,FALSE,FALSE,"LOC107984877_1",2,0.314065075119217,0.685367175538807
"tx.931","POLR2D_1",FALSE,FALSE,FALSE,FALSE,"POLR2D_1",3,0.314074688194454,0.685367175538807
"tx.63152","PI4K2B_1",FALSE,FALSE,FALSE,FALSE,"PI4K2B_1",2,0.314173235320813,0.685367175538807
"tx.29043","TMEM241_1",FALSE,FALSE,FALSE,FALSE,"TMEM241_1",2,0.314187107453005,0.685367175538807
"NR_104315.2","HACL1_1",FALSE,FALSE,FALSE,FALSE,"HACL1_1",2,0.314263380771376,0.685395873025983
"tx.5607","CLUAP1_1",FALSE,FALSE,FALSE,FALSE,"CLUAP1_1",2,0.314460092945896,0.685687178574193
"NR_135511.2","CA12_1",FALSE,FALSE,FALSE,FALSE,"CA12_1",2,0.314688357465637,0.686038678375449
"XR_007087568.1","LOC101927060_1",FALSE,FALSE,FALSE,FALSE,"LOC101927060_1",6,0.314758601633266,0.686038678375449
"tx.261824","gene.23884",FALSE,FALSE,FALSE,FALSE,"gene.23884",2,0.314859984484929,0.686038678375449
"tx.320005","gene.1280",FALSE,FALSE,FALSE,FALSE,"gene.1280",2,0.314874000646766,0.686038678375449
"tx.6377","GPRC5C_2",FALSE,FALSE,FALSE,FALSE,"GPRC5C_2",5,0.314941185377373,0.686047408628464
"tx.2969","AGK_2",FALSE,FALSE,FALSE,FALSE,"AGK_2",3,0.315195738248115,0.686464204098733
"NR_003501.2","EARS2_1",FALSE,FALSE,FALSE,FALSE,"EARS2_1",3,0.315269335925652,0.686486809467947
"NM_015426.5","POC1A_1",FALSE,FALSE,FALSE,FALSE,"POC1A_1",2,0.315415467181073,0.686667313175476
"tx.57995","TMLHE_1",FALSE,FALSE,FALSE,FALSE,"TMLHE_1",4,0.315483519099893,0.686677797936608
"NR_033915.2","ORC2_1",FALSE,FALSE,FALSE,FALSE,"ORC2_1",2,0.315576366281805,0.686742236764353
"tx.45819","gene.23231",FALSE,FALSE,FALSE,FALSE,"gene.23231",2,0.31581558790275,0.687105496208678
"tx.48103","ATM_1",FALSE,FALSE,FALSE,FALSE,"ATM_1",6,0.315869844099247,0.687105496208678
