"","qry_gene_id","isMinorIntron","isMinorIR","isMinorAS","isIrFinder","GeneID","NExons","P.Value","FDR"
"291068","MTIF3_1",FALSE,FALSE,FALSE,FALSE,"MTIF3_1",4,0.482708059504067,0.872193679032497
"302100","MBIP_1",FALSE,FALSE,FALSE,FALSE,"MBIP_1",3,0.482757412656343,0.87219387285081
"82656","TMF1_1",FALSE,FALSE,FALSE,FALSE,"TMF1_1",2,0.482930237412717,0.872417119014344
"364569","BCAS3_1",FALSE,FALSE,FALSE,FALSE,"BCAS3_1",13,0.483004799355074,0.872462825229752
"21160","gene.60501",FALSE,FALSE,FALSE,FALSE,"gene.60501",2,0.483143715850233,0.872624755397051
"413537","gene.13600",FALSE,FALSE,FALSE,FALSE,"gene.13600",2,0.483211220172323,0.872633717393127
"234383","gene.39177",FALSE,FALSE,FALSE,FALSE,"gene.39177",2,0.483247219253107,0.872633717393127
"179037","KMT2E-AS1_1",FALSE,FALSE,FALSE,FALSE,"KMT2E-AS1_1",15,0.483457353949044,0.872808401800395
"420414","XBP1_1",FALSE,FALSE,FALSE,FALSE,"XBP1_1",4,0.483508019433071,0.872808401800395
"143739","TRIM38_1",FALSE,FALSE,FALSE,FALSE,"TRIM38_1",3,0.48353262151358,0.872808401800395
"420310","gene.58642",FALSE,FALSE,FALSE,FALSE,"gene.58642",2,0.483566574568108,0.872808401800395
"86663","gene.75956",FALSE,FALSE,FALSE,FALSE,"gene.75956",2,0.48364571714219,0.872808401800395
"309755","gene.10310",FALSE,FALSE,FALSE,FALSE,"gene.10310",3,0.483659308015919,0.872808401800395
"323278","SMAD6_1",FALSE,FALSE,FALSE,FALSE,"SMAD6_1",7,0.48369629959253,0.872808401800395
"349003","gene.28126",FALSE,FALSE,FALSE,FALSE,"gene.28126",3,0.483760136604695,0.872808401800395
"72853","gene.48229",FALSE,FALSE,FALSE,FALSE,"gene.48229",2,0.483787481253147,0.872808401800395
"391112","LRFN1_2",FALSE,FALSE,FALSE,FALSE,"LRFN1_2",2,0.483873873012456,0.872853488795237
"190488","PBK_1",FALSE,FALSE,FALSE,FALSE,"PBK_1",3,0.483912474370138,0.872853488795237
"402628","gene.71846",FALSE,FALSE,FALSE,FALSE,"gene.71846",2,0.483960321832151,0.872853488795237
"401285","C20orf27_1",FALSE,FALSE,FALSE,FALSE,"C20orf27_1",2,0.484013172268016,0.872859922007824
"187419","FAM167A_2",FALSE,FALSE,FALSE,FALSE,"FAM167A_2",2,0.484216803164552,0.872910262669872
"332029","CLUAP1_1",FALSE,FALSE,FALSE,FALSE,"CLUAP1_1",4,0.484264675517721,0.872910262669872
"257205","gene.8907",FALSE,FALSE,FALSE,FALSE,"gene.8907",2,0.484271629892141,0.872910262669872
"79307","USP4_1",FALSE,FALSE,FALSE,FALSE,"USP4_1",6,0.484318012345863,0.872910262669872
"77778","ZNF445_1",FALSE,FALSE,FALSE,FALSE,"ZNF445_1",3,0.484388986772782,0.872910262669872
"259630","ANKRD42_1",FALSE,FALSE,FALSE,FALSE,"ANKRD42_1",8,0.484432012916327,0.872910262669872
"127348","FAM172A_1",FALSE,FALSE,FALSE,FALSE,"FAM172A_1",5,0.484445870658374,0.872910262669872
"344363","AP1G1_1",FALSE,FALSE,FALSE,FALSE,"AP1G1_1",2,0.484568940644501,0.872910262669872
"345883","ATMIN_2",FALSE,FALSE,FALSE,FALSE,"ATMIN_2",2,0.484698491460518,0.872910262669872
"66548","PLEKHM3_1",FALSE,FALSE,FALSE,FALSE,"PLEKHM3_1",3,0.484732679723254,0.872910262669872
"5823","CLIC4_1",FALSE,FALSE,FALSE,FALSE,"CLIC4_1",5,0.484734004991933,0.872910262669872
"301436","ARHGAP5_1",FALSE,FALSE,FALSE,FALSE,"ARHGAP5_1",8,0.484756807055254,0.872910262669872
"415557","BACE2_1",FALSE,FALSE,FALSE,FALSE,"BACE2_1",2,0.484794622200268,0.872910262669872
"286257","P2RX4_1",FALSE,FALSE,FALSE,FALSE,"P2RX4_1",6,0.484796643859794,0.872910262669872
"439596","LDOC1_1",FALSE,FALSE,FALSE,FALSE,"LDOC1_1",8,0.484834063599144,0.872910262669872
"424577","gene.13901",FALSE,FALSE,FALSE,FALSE,"gene.13901",2,0.484869562201581,0.872910262669872
"139700","GFPT2_1",FALSE,FALSE,FALSE,FALSE,"GFPT2_1",4,0.484955198099363,0.872910262669872
"234737","LRRC20_1",FALSE,FALSE,FALSE,FALSE,"LRRC20_1",5,0.485030846686444,0.872910262669872
"35530","gene.2337",FALSE,FALSE,FALSE,FALSE,"gene.2337",3,0.485035785821526,0.872910262669872
"149062","SCIRT_1",FALSE,FALSE,FALSE,FALSE,"SCIRT_1",2,0.485069729783354,0.872910262669872
"361762","CDK5RAP3_1",FALSE,FALSE,FALSE,FALSE,"CDK5RAP3_1",4,0.485083122446315,0.872910262669872
"237844","gene.39293",TRUE,FALSE,TRUE,TRUE,"gene.39293",4,0.485204051650429,0.872910262669872
"355064","LOC124904117_1",FALSE,FALSE,FALSE,FALSE,"LOC124904117_1",5,0.485227515466538,0.872910262669872
"18349","DPH5_1",FALSE,FALSE,FALSE,FALSE,"DPH5_1",5,0.485248769254559,0.872910262669872
"387679","gene.12941",FALSE,FALSE,FALSE,FALSE,"gene.12941",2,0.485290186762248,0.872910262669872
"415677","gene.13645",FALSE,FALSE,FALSE,FALSE,"gene.13645",2,0.485398981909886,0.872910262669872
"236957","ANXA11_1",FALSE,FALSE,FALSE,FALSE,"ANXA11_1",5,0.485416241179008,0.872910262669872
"236229","gene.23959",TRUE,FALSE,FALSE,FALSE,"gene.23959",3,0.485460109371475,0.872910262669872
"352696","RAI1_1",FALSE,FALSE,FALSE,FALSE,"RAI1_1",6,0.485470390565086,0.872910262669872
"392544","PHLDB3_1",FALSE,FALSE,FALSE,FALSE,"PHLDB3_1",5,0.485546777160505,0.872958985919166
"222216","NUP188_1",FALSE,FALSE,FALSE,FALSE,"NUP188_1",2,0.485812612752833,0.873322096530583
"325495","gene.55797",FALSE,FALSE,FALSE,FALSE,"gene.55797",5,0.485868072923757,0.873322096530583
"85953","SLC35A5_1",FALSE,FALSE,FALSE,FALSE,"SLC35A5_1",5,0.485932383637463,0.873322096530583
"33713","gene.2293",TRUE,FALSE,FALSE,FALSE,"gene.2293",2,0.485945980538022,0.873322096530583
"47106","ERLEC1_1",FALSE,FALSE,FALSE,FALSE,"ERLEC1_1",4,0.486068846556527,0.873454275706437
"320307","MAPK6_1",FALSE,FALSE,FALSE,FALSE,"MAPK6_1",6,0.486144180851986,0.873501023340724
"176935","gene.6424",FALSE,FALSE,FALSE,FALSE,"gene.6424",7,0.486297454626675,0.873639391866324
"1733","ENO1_1",FALSE,FALSE,FALSE,FALSE,"ENO1_1",2,0.486365749340721,0.873639391866324
"119949","DNAJC21_1",FALSE,FALSE,FALSE,FALSE,"DNAJC21_1",4,0.486428138375782,0.873639391866324
"440767","GDI1_1",FALSE,FALSE,FALSE,FALSE,"GDI1_1",2,0.486447267610815,0.873639391866324
"261992","CUL5_1",FALSE,FALSE,FALSE,FALSE,"CUL5_1",6,0.486532344562335,0.873639391866324
"19956","gene.16022",FALSE,FALSE,FALSE,FALSE,"gene.16022",2,0.486615340542445,0.873639391866324
"83219","gene.62321",FALSE,FALSE,FALSE,FALSE,"gene.62321",2,0.486628076955762,0.873639391866324
"23643","INTS3_2",FALSE,FALSE,FALSE,FALSE,"INTS3_2",2,0.486734811337905,0.873639391866324
"104501","SRP72_1",TRUE,FALSE,FALSE,FALSE,"SRP72_1",3,0.486765640713226,0.873639391866324
"208206","LINGO2_1",FALSE,FALSE,FALSE,FALSE,"LINGO2_1",5,0.486771114506741,0.873639391866324
"389440","LIN37_1",FALSE,FALSE,FALSE,FALSE,"LIN37_1",3,0.486791896295006,0.873639391866324
"176360","LOC107986823_1",FALSE,FALSE,FALSE,FALSE,"LOC107986823_1",5,0.486859494318642,0.873639391866324
"295136","gene.9926",FALSE,FALSE,FALSE,FALSE,"gene.9926",2,0.486892360728752,0.873639391866324
"341600","CSNK2A2_1",FALSE,FALSE,FALSE,FALSE,"CSNK2A2_1",2,0.486921164500386,0.873639391866324
"215494","FAM120A_1",FALSE,FALSE,FALSE,FALSE,"FAM120A_1",6,0.487071970048853,0.873639391866324
"272776","LOC105369746_1",FALSE,FALSE,FALSE,FALSE,"LOC105369746_1",2,0.487077076762893,0.873639391866324
"225747","PFKFB3_1",FALSE,FALSE,FALSE,FALSE,"PFKFB3_1",9,0.487170172045039,0.873639391866324
"265303","gene.67672",FALSE,FALSE,FALSE,FALSE,"gene.67672",2,0.487184148471434,0.873639391866324
"307550","gene.10257",FALSE,FALSE,FALSE,FALSE,"gene.10257",4,0.487228489497911,0.873639391866324
"180662","gene.6513",FALSE,FALSE,FALSE,FALSE,"gene.6513",2,0.487305597859989,0.873639391866324
"372944","ROCK1_1",FALSE,FALSE,FALSE,FALSE,"ROCK1_1",2,0.487320180114925,0.873639391866324
"382242","LOC124908069",FALSE,FALSE,FALSE,FALSE,"LOC124908069",2,0.487331188303089,0.873639391866324
"319680","DTWD1_1",FALSE,FALSE,FALSE,FALSE,"DTWD1_1",4,0.487385301047779,0.873639391866324
"339904","gene.11166",FALSE,FALSE,FALSE,FALSE,"gene.11166",3,0.487405049462546,0.873639391866324
"129108","EPB41L4A_1",FALSE,FALSE,FALSE,FALSE,"EPB41L4A_1",5,0.487649861413439,0.873756594019164
"85964","CCDC80_1",FALSE,FALSE,FALSE,FALSE,"CCDC80_1",3,0.487673404449616,0.873756594019164
"293178","GTF2F2_1",FALSE,FALSE,FALSE,FALSE,"GTF2F2_1",4,0.487707614820039,0.873756594019164
"238512","gene.24026",FALSE,FALSE,FALSE,FALSE,"gene.24026",3,0.487739839489615,0.873756594019164
"223331","SPACA9_1",FALSE,FALSE,FALSE,FALSE,"SPACA9_1",6,0.487794862981038,0.873756594019164
"306835","gene.41351",FALSE,FALSE,FALSE,FALSE,"gene.41351",4,0.487824894283308,0.873756594019164
"279978","POC1B-AS1_1",FALSE,FALSE,FALSE,FALSE,"POC1B-AS1_1",4,0.487879968118953,0.873756594019164
"356011","gene.115744",FALSE,FALSE,FALSE,FALSE,"gene.115744",2,0.487913134671418,0.873756594019164
"216736","TRIM14_1",FALSE,FALSE,FALSE,FALSE,"TRIM14_1",2,0.487935027815903,0.873756594019164
"339837","gene.42351",FALSE,FALSE,FALSE,FALSE,"gene.42351",2,0.488001406521777,0.873756594019164
"8649","gene.1593",FALSE,FALSE,FALSE,FALSE,"gene.1593",2,0.488040915026184,0.873756594019164
"342112","LOC105371308_1",FALSE,FALSE,FALSE,FALSE,"LOC105371308_1",4,0.48812159296538,0.873756594019164
"388176","URI1_1",FALSE,FALSE,FALSE,FALSE,"URI1_1",3,0.488200645226761,0.873756594019164
"91353","gene.14495",FALSE,FALSE,FALSE,FALSE,"gene.14495",2,0.48829817297266,0.873756594019164
"421614","DEPDC5_1",FALSE,FALSE,FALSE,FALSE,"DEPDC5_1",5,0.488391300722655,0.873756594019164
"137738","gene.20349",FALSE,FALSE,FALSE,FALSE,"gene.20349",2,0.488411002005551,0.873756594019164
"339099","BCKDK_1",FALSE,FALSE,FALSE,FALSE,"BCKDK_1",3,0.488421531216086,0.873756594019164
"69929","gene.3323",FALSE,FALSE,FALSE,FALSE,"gene.3323",2,0.488444409084721,0.873756594019164
"349331","gene.28143",FALSE,FALSE,FALSE,FALSE,"gene.28143",4,0.488453750379156,0.873756594019164
"101502","gene.308",FALSE,FALSE,FALSE,FALSE,"gene.308",3,0.488486675461369,0.873756594019164
"122240","gene.4687",FALSE,FALSE,FALSE,FALSE,"gene.4687",2,0.488506453276368,0.873756594019164
"322322","SNX1_1",FALSE,FALSE,FALSE,FALSE,"SNX1_1",3,0.488567586660385,0.873777696389182
"390999","gene.85121",FALSE,FALSE,FALSE,FALSE,"gene.85121",3,0.488622999692261,0.87378856497876
"390333","ZNF570_1",FALSE,FALSE,FALSE,FALSE,"ZNF570_1",2,0.488739274171979,0.873850994269084
"222673","NCS1_1",FALSE,FALSE,FALSE,FALSE,"NCS1_1",4,0.488756589081901,0.873850994269084
"2575","MIR6729_1",FALSE,FALSE,FALSE,FALSE,"MIR6729_1",3,0.488843769974385,0.87385926168242
"277609","HMGA2-AS1_1",FALSE,FALSE,FALSE,FALSE,"HMGA2-AS1_1",2,0.488929711348473,0.87385926168242
"197681","NBN_1",FALSE,FALSE,FALSE,FALSE,"NBN_1",2,0.488951695102897,0.87385926168242
"240892","gene.8301",FALSE,FALSE,FALSE,FALSE,"gene.8301",3,0.488992174374813,0.87385926168242
"85343","CBLB_1",FALSE,FALSE,FALSE,FALSE,"CBLB_1",12,0.489010276772809,0.87385926168242
"405512","gene.13383",FALSE,FALSE,FALSE,FALSE,"gene.13383",2,0.489057252656323,0.87385926168242
"370068","gene.12453",FALSE,FALSE,FALSE,FALSE,"gene.12453",3,0.489132002539485,0.873874389951339
"209872","MELK_1",FALSE,FALSE,FALSE,FALSE,"MELK_1",13,0.489164400766618,0.873874389951339
"229584","ARHGAP12_1",FALSE,FALSE,FALSE,FALSE,"ARHGAP12_1",6,0.489418902884533,0.874240866262023
"152307","gene.20829",FALSE,FALSE,FALSE,FALSE,"gene.20829",2,0.489627764687801,0.874525750341432
"225916","gene.52625",FALSE,FALSE,FALSE,FALSE,"gene.52625",2,0.489692881995319,0.874553860342754
"185400","ABCB8_1",FALSE,FALSE,FALSE,FALSE,"ABCB8_1",7,0.489904926258765,0.874844338472372
"291019","SNORA27_1",FALSE,FALSE,FALSE,FALSE,"SNORA27_1",2,0.490048172209862,0.874990934033297
"43014","EIF2B4_1",FALSE,FALSE,FALSE,FALSE,"EIF2B4_1",5,0.490172616843754,0.874990934033297
"320789","PRTG_1",FALSE,FALSE,FALSE,FALSE,"PRTG_1",5,0.490198962911149,0.874990934033297
"133373","CD14_1",FALSE,FALSE,FALSE,FALSE,"CD14_1",2,0.490262479391539,0.874990934033297
"159438","gene.5917",FALSE,FALSE,FALSE,FALSE,"gene.5917",4,0.490266314843102,0.874990934033297
"51614","gene.17195",FALSE,FALSE,FALSE,FALSE,"gene.17195",2,0.490324664099861,0.874990934033297
"382458","RAB11B-AS1_1",FALSE,FALSE,FALSE,FALSE,"RAB11B-AS1_1",3,0.490416177469574,0.874990934033297
"288967","gene.948",FALSE,FALSE,FALSE,FALSE,"gene.948",2,0.490447522141064,0.874990934033297
"283587","GPN3_1",FALSE,FALSE,FALSE,FALSE,"GPN3_1",4,0.490460946730436,0.874990934033297
"50176","CYP26B1_1",FALSE,FALSE,FALSE,FALSE,"CYP26B1_1",2,0.490481056579672,0.874990934033297
"212321","APBA1_2",FALSE,FALSE,FALSE,FALSE,"APBA1_2",2,0.490573513529468,0.875067730700011
"3275","EPHA2_1",FALSE,FALSE,FALSE,FALSE,"EPHA2_1",6,0.490721074756272,0.875242795066297
"140806","PRPF4B_1",FALSE,FALSE,FALSE,FALSE,"PRPF4B_1",3,0.490856875320329,0.875335784748378
"297624","LOC124903209_1",FALSE,FALSE,FALSE,FALSE,"LOC124903209_1",5,0.490899938670195,0.875335784748378
"330644","HAGHL_1",FALSE,FALSE,FALSE,FALSE,"HAGHL_1",5,0.490943158090629,0.875335784748378
"386941","gene.29958",TRUE,FALSE,FALSE,FALSE,"gene.29958",3,0.491047343490407,0.875335784748378
"381386","DUS3L_1",FALSE,FALSE,FALSE,FALSE,"DUS3L_1",2,0.491133477580917,0.875335784748378
"400111","CHMP2A_1",FALSE,FALSE,FALSE,FALSE,"CHMP2A_1",2,0.491170215639932,0.875335784748378
"11224","MUTYH_1",FALSE,FALSE,FALSE,FALSE,"MUTYH_1",8,0.491259837980698,0.875335784748378
"333467","RMI2_1",FALSE,FALSE,FALSE,FALSE,"RMI2_1",2,0.49136492529398,0.875335784748378
"21255","LOC124904619_1",FALSE,FALSE,FALSE,FALSE,"LOC124904619_1",2,0.491378949017878,0.875335784748378
"64453","gene.89099",FALSE,FALSE,FALSE,FALSE,"gene.89099",2,0.491436455271903,0.875335784748378
"145226","gene.20581",FALSE,FALSE,FALSE,FALSE,"gene.20581",2,0.491459680985019,0.875335784748378
"420067","SRRD_1",FALSE,FALSE,FALSE,FALSE,"SRRD_1",3,0.491566592474796,0.875335784748378
"250033","gene.8690",FALSE,FALSE,FALSE,FALSE,"gene.8690",2,0.49157280312941,0.875335784748378
"308749","AHSA1_1",FALSE,FALSE,FALSE,FALSE,"AHSA1_1",2,0.491624522627031,0.875335784748378
"155409","gene.5799",FALSE,FALSE,FALSE,FALSE,"gene.5799",4,0.49166846650074,0.875335784748378
"73952","NR2C2_1",FALSE,FALSE,FALSE,FALSE,"NR2C2_1",12,0.491680777223161,0.875335784748378
"50365","gene.17169",FALSE,FALSE,FALSE,FALSE,"gene.17169",3,0.491700637733303,0.875335784748378
"42510","gene.2534",FALSE,FALSE,FALSE,FALSE,"gene.2534",3,0.491874183431928,0.875335784748378
"159","AGRN_1",FALSE,FALSE,FALSE,FALSE,"AGRN_1",2,0.491916073658039,0.875335784748378
"114486","TLL1_1",FALSE,FALSE,FALSE,FALSE,"TLL1_1",2,0.491933434095693,0.875335784748378
"192961","gene.22264",FALSE,FALSE,FALSE,FALSE,"gene.22264",2,0.491957538277797,0.875335784748378
"123798","gene.4745",FALSE,FALSE,FALSE,FALSE,"gene.4745",2,0.491963294935671,0.875335784748378
"138787","gene.50145",FALSE,FALSE,FALSE,FALSE,"gene.50145",2,0.491981310251561,0.875335784748378
"61958","ATP5MC3_1",FALSE,FALSE,FALSE,FALSE,"ATP5MC3_1",2,0.492034248668706,0.875335784748378
"365212","CYB561_1",FALSE,FALSE,FALSE,FALSE,"CYB561_1",5,0.492158320341005,0.875335784748378
"140715","gene.5432",FALSE,FALSE,FALSE,FALSE,"gene.5432",2,0.492164622477041,0.875335784748378
"390981","CCER2_2",FALSE,FALSE,FALSE,FALSE,"CCER2_2",7,0.492227872636986,0.875335784748378
"101468","ADGRA3_1",FALSE,FALSE,FALSE,FALSE,"ADGRA3_1",4,0.492236226697128,0.875335784748378
"266160","gene.25056",FALSE,FALSE,FALSE,FALSE,"gene.25056",2,0.492313680817627,0.875335784748378
"264980","FAM118B_1",FALSE,FALSE,FALSE,FALSE,"FAM118B_1",5,0.492362759568478,0.875335784748378
"207692","IFNE_1",FALSE,FALSE,FALSE,FALSE,"IFNE_1",7,0.492364465803698,0.875335784748378
"358850","gene.98942",FALSE,FALSE,FALSE,FALSE,"gene.98942",2,0.492377083147042,0.875335784748378
"222324","IER5L_1",FALSE,FALSE,FALSE,FALSE,"IER5L_1",12,0.492404179518271,0.875335784748378
"344533","gene.27918",FALSE,FALSE,FALSE,FALSE,"gene.27918",2,0.492505519040371,0.875413233459399
"193399","gene.6890",FALSE,FALSE,FALSE,FALSE,"gene.6890",7,0.492574191490413,0.875413233459399
"306319","PALS1_1",FALSE,FALSE,FALSE,FALSE,"PALS1_1",3,0.492613961165993,0.875413233459399
"2016","CLSTN1_1",FALSE,FALSE,FALSE,FALSE,"CLSTN1_1",3,0.49264545750606,0.875413233459399
"210080","gene.7342",FALSE,FALSE,FALSE,FALSE,"gene.7342",3,0.492930950284089,0.875594587381602
"422849","MICALL1_1",FALSE,FALSE,FALSE,FALSE,"MICALL1_1",4,0.492932311769443,0.875594587381602
"390628","DPF1_1",FALSE,FALSE,FALSE,FALSE,"DPF1_1",6,0.493003425154384,0.875594587381602
"327292","gene.10807",FALSE,FALSE,FALSE,FALSE,"gene.10807",3,0.49303098660066,0.875594587381602
"146519","HCG25_7",FALSE,FALSE,FALSE,FALSE,"HCG25_7",5,0.493059528538694,0.875594587381602
"430292","gene.72616",FALSE,FALSE,FALSE,FALSE,"gene.72616",2,0.493138187275357,0.875594587381602
"403347","ZNF133_1",FALSE,FALSE,FALSE,FALSE,"ZNF133_1",5,0.493164795363089,0.875594587381602
"130892","LOC107986449_1",FALSE,FALSE,FALSE,FALSE,"LOC107986449_1",2,0.493180366083321,0.875594587381602
"404896","gene.13355",FALSE,FALSE,FALSE,FALSE,"gene.13355",2,0.493192456875324,0.875594587381602
"108261","BMPR1B_1",FALSE,FALSE,FALSE,FALSE,"BMPR1B_1",9,0.49331325582657,0.875721266306943
"308208","ZC2HC1C_1",FALSE,FALSE,FALSE,FALSE,"ZC2HC1C_1",8,0.49343224228782,0.875837306572826
"300459","MDP1_2",FALSE,FALSE,FALSE,FALSE,"MDP1_2",3,0.493477527089957,0.875837306572826
"437708","ZBTB33_1",FALSE,FALSE,FALSE,FALSE,"ZBTB33_1",2,0.493537704246381,0.87585634067211
"189838","ENTPD4_1",FALSE,FALSE,FALSE,FALSE,"ENTPD4_1",4,0.493599335151812,0.875877950593502
"35747","gene.16600",FALSE,FALSE,FALSE,FALSE,"gene.16600",3,0.493676131136203,0.875926463489611
"78359","gene.188",FALSE,FALSE,FALSE,FALSE,"gene.188",2,0.49378199695076,0.875946048413571
"204455","gene.22668",FALSE,FALSE,FALSE,FALSE,"gene.22668",2,0.493789589711458,0.875946048413571
"426020","TYMP_1",FALSE,FALSE,FALSE,FALSE,"TYMP_1",2,0.493853679805763,0.875946048413571
"374210","gene.43716",TRUE,FALSE,FALSE,FALSE,"gene.43716",2,0.493885000251704,0.875946048413571
"345297","TMEM170A_1",FALSE,FALSE,FALSE,FALSE,"TMEM170A_1",8,0.494114580948769,0.876265479441639
"363237","COX11_1",FALSE,FALSE,FALSE,FALSE,"COX11_1",7,0.494265193415128,0.876435137124976
"208312","gene.38339",FALSE,FALSE,FALSE,FALSE,"gene.38339",2,0.494309219397063,0.876435137124976
"200151","EIF3E_1",FALSE,FALSE,FALSE,FALSE,"EIF3E_1",3,0.494362466536467,0.876441806289025
"125234","gene.45717",FALSE,FALSE,FALSE,FALSE,"gene.45717",2,0.49445888890941,0.876474714806886
"364199","CLTC_1",FALSE,FALSE,FALSE,FALSE,"CLTC_1",2,0.494492272619824,0.876474714806886
"14681","gene.15844",FALSE,FALSE,FALSE,FALSE,"gene.15844",2,0.4945294915626,0.876474714806886
"405001","gene.58240",FALSE,FALSE,FALSE,FALSE,"gene.58240",2,0.494600904429849,0.876488897167286
"204447","ADCK5_2",FALSE,FALSE,FALSE,FALSE,"ADCK5_2",2,0.494636470396196,0.876488897167286
"194842","gene.22347",FALSE,FALSE,FALSE,FALSE,"gene.22347",4,0.494832812232544,0.876696365848212
"379966","AP3D1_1",FALSE,FALSE,FALSE,FALSE,"AP3D1_1",3,0.494852553180768,0.876696365848212
"53790","NPAS2_1",FALSE,FALSE,FALSE,FALSE,"NPAS2_1",2,0.494980712305566,0.876811230325488
"375904","gene.29603",FALSE,FALSE,FALSE,FALSE,"gene.29603",3,0.495060123372018,0.876811230325488
"73314","TAMM41_2",FALSE,FALSE,FALSE,FALSE,"TAMM41_2",7,0.495065908376426,0.876811230325488
"11829","PDZK1IP1_1",FALSE,FALSE,FALSE,FALSE,"PDZK1IP1_1",2,0.495250441123887,0.877048472141315
"109101","TBCK_1",TRUE,FALSE,FALSE,FALSE,"TBCK_1",4,0.495298900025828,0.877048472141315
"102478","PGM2_1",FALSE,FALSE,FALSE,FALSE,"PGM2_1",2,0.495419750044491,0.877174766873736
"239906","SLC25A28_1",FALSE,FALSE,FALSE,FALSE,"SLC25A28_1",2,0.49552803117687,0.877223354553182
"185717","KMT2C_1",FALSE,FALSE,FALSE,FALSE,"KMT2C_1",2,0.49554746906404,0.877223354553182
"95457","ALG3_1",TRUE,FALSE,FALSE,TRUE,"ALG3_1",4,0.495595781472483,0.877223354553182
"398602","TMEM190_1",FALSE,FALSE,FALSE,FALSE,"TMEM190_1",2,0.495678857346132,0.877245096705012
"385194","TECR_1",FALSE,FALSE,FALSE,FALSE,"TECR_1",4,0.495707127086204,0.877245096705012
"193112","gene.6869",FALSE,FALSE,FALSE,FALSE,"gene.6869",6,0.495774542747776,0.877276743591353
"157015","gene.45755",FALSE,FALSE,FALSE,FALSE,"gene.45755",2,0.495895846570036,0.877403730130061
"96198","gene.18782",FALSE,FALSE,FALSE,FALSE,"gene.18782",2,0.496011488920503,0.877442752981224
"234553","gene.39187",FALSE,FALSE,FALSE,FALSE,"gene.39187",4,0.49601698621467,0.877442752981224
"263885","USP2-AS1_1",FALSE,FALSE,FALSE,FALSE,"USP2-AS1_1",4,0.496255505312667,0.877777015339323
"427487","gene.13958",FALSE,FALSE,FALSE,FALSE,"gene.13958",3,0.496350135582535,0.877852063323072
"395654","gene.100206",FALSE,FALSE,FALSE,FALSE,"gene.100206",2,0.496397064772208,0.877852063323072
"222356","LINC01503_1",FALSE,FALSE,FALSE,FALSE,"LINC01503_1",5,0.496512893394602,0.877927909382459
"165261","ANKMY2_1",FALSE,FALSE,FALSE,FALSE,"ANKMY2_1",4,0.496580314377675,0.877927909382459
"343364","gene.27865",FALSE,FALSE,FALSE,FALSE,"gene.27865",3,0.496588662198265,0.877927909382459
"295470","LMO7_1",FALSE,FALSE,FALSE,FALSE,"LMO7_1",5,0.496755521626544,0.878031920227572
"118708","gene.19418",FALSE,FALSE,FALSE,FALSE,"gene.19418",4,0.496775446269292,0.878031920227572
"89914","NCK1_1",FALSE,FALSE,FALSE,FALSE,"NCK1_1",5,0.496807876380682,0.878031920227572
"110833","ANKRD50_1",FALSE,FALSE,FALSE,FALSE,"ANKRD50_1",2,0.496865656807392,0.878031920227572
"369575","SGSH_2",FALSE,FALSE,FALSE,FALSE,"SGSH_2",6,0.4969690902089,0.878031920227572
"254664","PLAAT2_1",FALSE,FALSE,FALSE,FALSE,"PLAAT2_1",9,0.496998188329237,0.878031920227572
"301777","CFL2_1",FALSE,FALSE,FALSE,FALSE,"CFL2_1",5,0.497182659582556,0.878031920227572
"47558","gene.2730",FALSE,FALSE,FALSE,FALSE,"gene.2730",6,0.497222223683703,0.878031920227572
"245361","gene.24278",FALSE,FALSE,FALSE,FALSE,"gene.24278",2,0.497299040429362,0.878031920227572
"328841","SLCO3A1_1",FALSE,FALSE,FALSE,FALSE,"SLCO3A1_1",3,0.497324671858343,0.878031920227572
"370495","CCDC57_1",FALSE,FALSE,FALSE,FALSE,"CCDC57_1",14,0.497356731525963,0.878031920227572
"44754","CDC42EP3_1",FALSE,FALSE,FALSE,FALSE,"CDC42EP3_1",4,0.497427180002778,0.878031920227572
"395355","SULT2B1_1",FALSE,FALSE,FALSE,FALSE,"SULT2B1_1",2,0.497445735684741,0.878031920227572
"314625","gene.26759",FALSE,FALSE,FALSE,FALSE,"gene.26759",3,0.497457879659344,0.878031920227572
"369291","C1QTNF1_1",FALSE,FALSE,FALSE,FALSE,"C1QTNF1_1",2,0.49748321710575,0.878031920227572
"179118","gene.21756",TRUE,FALSE,FALSE,FALSE,"gene.21756",3,0.497637913952019,0.878031920227572
"44074","gene.16906",FALSE,FALSE,FALSE,FALSE,"gene.16906",4,0.497673666868588,0.878031920227572
"226600","CAMK1D_1",FALSE,FALSE,FALSE,FALSE,"CAMK1D_1",3,0.497716263377506,0.878031920227572
"102881","gene.49085",FALSE,FALSE,FALSE,FALSE,"gene.49085",3,0.49775214958986,0.878031920227572
"349437","MED11_1",FALSE,FALSE,FALSE,FALSE,"MED11_1",2,0.49782039934849,0.878031920227572
"57453","CCDC74A_1",FALSE,FALSE,FALSE,FALSE,"CCDC74A_1",2,0.497841077585996,0.878031920227572
"145132","TRIM31_8",FALSE,FALSE,FALSE,FALSE,"TRIM31_8",2,0.497903672068995,0.878031920227572
"220487","gene.66232",FALSE,FALSE,FALSE,FALSE,"gene.66232",2,0.497933665582312,0.878031920227572
"183292","gene.21925",FALSE,FALSE,FALSE,FALSE,"gene.21925",5,0.497979786002332,0.878031920227572
